Pizza_Id,Order_Id,Pizza_Name_Id,Quantity,Order Date,Order Date,Order Date,,Order Time,Unit Price,Total Price,Pizza Size,Pizza Category,Pizza Ingredients,pizza_name
42859,18845,Pepperoni_M,2,18/11/2015,18/11/2015,18/11/2015,,12:25 pm,$12.50,$25.00,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
42860,18845,Pepperoni_S,1,18/11/2015,18/11/2015,18/11/2015,,12:25 pm,$9.75,$9.75,Small,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
42861,18845,Prsc_Argla_L,1,18/11/2015,18/11/2015,18/11/2015,,12:25 pm,$20.75,$20.75,Large,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
42862,18845,Sicilian_M,2,18/11/2015,18/11/2015,18/11/2015,,12:25 pm,$16.25,$32.50,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
42863,18845,Southw_Ckn_L,1,18/11/2015,18/11/2015,18/11/2015,,12:25 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
42864,18845,Southw_Ckn_S,1,18/11/2015,18/11/2015,18/11/2015,,12:25 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
42865,18845,Thai_Ckn_L,2,18/11/2015,18/11/2015,18/11/2015,,12:25 pm,$20.75,$41.50,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
42866,18845,The_Greek_Xl,1,18/11/2015,18/11/2015,18/11/2015,,12:25 pm,$25.50,$25.50,Extra Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
42867,18845,Veggie_Veg_L,1,18/11/2015,18/11/2015,18/11/2015,,12:25 pm,$20.25,$20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
42868,18846,Ckn_Pesto_M,1,18/11/2015,18/11/2015,18/11/2015,,12:27 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
42869,18847,Mexicana_L,1,18/11/2015,18/11/2015,18/11/2015,,12:29 pm,$20.25,$20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
42870,18848,Big_Meat_S,1,18/11/2015,18/11/2015,18/11/2015,,12:39 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
42871,18848,Ital_Cpcllo_L,1,18/11/2015,18/11/2015,18/11/2015,,12:39 pm,$20.50,$20.50,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
42872,18848,Napolitana_S,1,18/11/2015,18/11/2015,18/11/2015,,12:39 pm,$12.00,$12.00,Small,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
42873,18848,Pepperoni_M,1,18/11/2015,18/11/2015,18/11/2015,,12:39 pm,$12.50,$12.50,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
42874,18849,Spinach_Fet_S,1,18/11/2015,18/11/2015,18/11/2015,,12:52 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
42875,18850,Classic_Dlx_L,1,18/11/2015,18/11/2015,18/11/2015,,12:53 pm,$20.50,$20.50,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
42876,18850,Hawaiian_L,1,18/11/2015,18/11/2015,18/11/2015,,12:53 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
42877,18850,Ital_Supr_M,1,18/11/2015,18/11/2015,18/11/2015,,12:53 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
42878,18850,Mexicana_M,1,18/11/2015,18/11/2015,18/11/2015,,12:53 pm,$16.00,$16.00,Medium,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
42879,18850,Pep_Msh_Pep_M,1,18/11/2015,18/11/2015,18/11/2015,,12:53 pm,$14.50,$14.50,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
42880,18850,Veggie_Veg_L,1,18/11/2015,18/11/2015,18/11/2015,,12:53 pm,$20.25,$20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
42881,18851,Southw_Ckn_M,1,18/11/2015,18/11/2015,18/11/2015,,12:54 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
42882,18852,Green_Garden_S,1,18/11/2015,18/11/2015,18/11/2015,,1:01 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
42883,18852,Spicy_Ital_M,1,18/11/2015,18/11/2015,18/11/2015,,1:01 pm,$16.50,$16.50,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
42884,18853,Calabrese_L,1,18/11/2015,18/11/2015,18/11/2015,,1:40 pm,$20.25,$20.25,Large,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
42885,18853,Cali_Ckn_L,1,18/11/2015,18/11/2015,18/11/2015,,1:40 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
42886,18853,Classic_Dlx_M,1,18/11/2015,18/11/2015,18/11/2015,,1:40 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
42887,18853,Thai_Ckn_L,1,18/11/2015,18/11/2015,18/11/2015,,1:40 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
42888,18854,Pepperoni_M,1,18/11/2015,18/11/2015,18/11/2015,,1:47 pm,$12.50,$12.50,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
42889,18855,Mediterraneo_L,1,18/11/2015,18/11/2015,18/11/2015,,1:51 pm,$20.25,$20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
42890,18856,Bbq_Ckn_M,1,18/11/2015,18/11/2015,18/11/2015,,2:04 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
42891,18856,Southw_Ckn_L,1,18/11/2015,18/11/2015,18/11/2015,,2:04 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
42892,18857,Big_Meat_S,1,18/11/2015,18/11/2015,18/11/2015,,2:38 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
42893,18857,Pepperoni_S,1,18/11/2015,18/11/2015,18/11/2015,,2:38 pm,$9.75,$9.75,Small,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
42894,18857,Spinach_Fet_M,1,18/11/2015,18/11/2015,18/11/2015,,2:38 pm,$16.00,$16.00,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
42895,18857,Thai_Ckn_M,1,18/11/2015,18/11/2015,18/11/2015,,2:38 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
42896,18858,Peppr_Salami_L,1,18/11/2015,18/11/2015,18/11/2015,,2:41 pm,$20.75,$20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
42897,18858,Southw_Ckn_M,1,18/11/2015,18/11/2015,18/11/2015,,2:41 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
42898,18859,Five_Cheese_L,1,18/11/2015,18/11/2015,18/11/2015,,2:46 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
42899,18860,Southw_Ckn_M,1,18/11/2015,18/11/2015,18/11/2015,,3:21 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
42900,18861,Four_Cheese_L,1,18/11/2015,18/11/2015,18/11/2015,,3:46 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
42901,18862,Classic_Dlx_S,1,18/11/2015,18/11/2015,18/11/2015,,4:17 pm,$12.00,$12.00,Small,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
42902,18863,Four_Cheese_L,1,18/11/2015,18/11/2015,18/11/2015,,4:27 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
42903,18863,Sicilian_M,1,18/11/2015,18/11/2015,18/11/2015,,4:27 pm,$16.25,$16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
42904,18864,Sicilian_S,1,18/11/2015,18/11/2015,18/11/2015,,4:34 pm,$12.25,$12.25,Small,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
42905,18864,Soppressata_L,1,18/11/2015,18/11/2015,18/11/2015,,4:34 pm,$20.75,$20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
42906,18865,Big_Meat_S,1,18/11/2015,18/11/2015,18/11/2015,,4:38 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
42907,18865,Hawaiian_S,1,18/11/2015,18/11/2015,18/11/2015,,4:38 pm,$10.50,$10.50,Small,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
42908,18865,Sicilian_S,1,18/11/2015,18/11/2015,18/11/2015,,4:38 pm,$12.25,$12.25,Small,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
42909,18866,Ckn_Alfredo_L,1,18/11/2015,18/11/2015,18/11/2015,,4:38 pm,$20.75,$20.75,Large,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
42910,18866,Thai_Ckn_L,1,18/11/2015,18/11/2015,18/11/2015,,4:38 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
42911,18867,Cali_Ckn_L,1,18/11/2015,18/11/2015,18/11/2015,,4:44 pm,$20.75,$20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
42912,18867,Napolitana_L,2,18/11/2015,18/11/2015,18/11/2015,,4:44 pm,$20.50,$41.00,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
42913,18868,The_Greek_Xl,1,18/11/2015,18/11/2015,18/11/2015,,4:44 pm,$25.50,$25.50,Extra Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
42914,18868,Veggie_Veg_S,1,18/11/2015,18/11/2015,18/11/2015,,4:44 pm,$12.00,$12.00,Small,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
42915,18869,Bbq_Ckn_L,1,18/11/2015,18/11/2015,18/11/2015,,4:58 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
42916,18869,Mediterraneo_M,1,18/11/2015,18/11/2015,18/11/2015,,4:58 pm,$16.00,$16.00,Medium,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
42917,18869,Spicy_Ital_S,1,18/11/2015,18/11/2015,18/11/2015,,4:58 pm,$12.50,$12.50,Small,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
42918,18870,Calabrese_M,1,18/11/2015,18/11/2015,18/11/2015,,4:58 pm,$16.25,$16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
42919,18870,Hawaiian_L,1,18/11/2015,18/11/2015,18/11/2015,,4:58 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
42920,18870,Hawaiian_M,1,18/11/2015,18/11/2015,18/11/2015,,4:58 pm,$13.25,$13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
42921,18871,Cali_Ckn_M,1,18/11/2015,18/11/2015,18/11/2015,,5:31 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
42922,18871,Ital_Supr_M,1,18/11/2015,18/11/2015,18/11/2015,,5:31 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
42923,18872,Five_Cheese_L,1,18/11/2015,18/11/2015,18/11/2015,,5:45 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
42924,18872,Four_Cheese_L,1,18/11/2015,18/11/2015,18/11/2015,,5:45 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
42925,18872,Mediterraneo_S,1,18/11/2015,18/11/2015,18/11/2015,,5:45 pm,$12.00,$12.00,Small,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
42926,18872,Spinach_Supr_S,1,18/11/2015,18/11/2015,18/11/2015,,5:45 pm,$12.50,$12.50,Small,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
42927,18873,Ital_Supr_L,1,18/11/2015,18/11/2015,18/11/2015,,6:10 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
42928,18874,Spinach_Supr_S,1,18/11/2015,18/11/2015,18/11/2015,,6:11 pm,$12.50,$12.50,Small,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
42929,18875,Bbq_Ckn_S,1,18/11/2015,18/11/2015,18/11/2015,,6:35 pm,$12.75,$12.75,Small,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
42930,18875,Brie_Carre_S,1,18/11/2015,18/11/2015,18/11/2015,,6:35 pm,$23.65,$23.65,Small,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
42931,18875,Soppressata_L,1,18/11/2015,18/11/2015,18/11/2015,,6:35 pm,$20.75,$20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
42932,18875,Southw_Ckn_S,1,18/11/2015,18/11/2015,18/11/2015,,6:35 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
42933,18876,Bbq_Ckn_L,1,18/11/2015,18/11/2015,18/11/2015,,6:54 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
42934,18876,Hawaiian_M,1,18/11/2015,18/11/2015,18/11/2015,,6:54 pm,$13.25,$13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
42935,18877,Ital_Supr_M,1,18/11/2015,18/11/2015,18/11/2015,,7:07 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
42936,18878,Ital_Veggie_L,1,18/11/2015,18/11/2015,18/11/2015,,8:05 pm,$21.00,$21.00,Large,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
42937,18878,Pepperoni_M,1,18/11/2015,18/11/2015,18/11/2015,,8:05 pm,$12.50,$12.50,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
42938,18879,Ital_Veggie_S,1,18/11/2015,18/11/2015,18/11/2015,,8:12 pm,$12.75,$12.75,Small,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
42939,18879,Mediterraneo_S,1,18/11/2015,18/11/2015,18/11/2015,,8:12 pm,$12.00,$12.00,Small,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
42940,18879,Mexicana_L,1,18/11/2015,18/11/2015,18/11/2015,,8:12 pm,$20.25,$20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
42941,18880,Cali_Ckn_S,1,18/11/2015,18/11/2015,18/11/2015,,8:36 pm,$12.75,$12.75,Small,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
42942,18880,Classic_Dlx_M,1,18/11/2015,18/11/2015,18/11/2015,,8:36 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
42943,18880,Ital_Supr_M,1,18/11/2015,18/11/2015,18/11/2015,,8:36 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
42944,18880,The_Greek_L,1,18/11/2015,18/11/2015,18/11/2015,,8:36 pm,$20.50,$20.50,Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
42945,18881,Veggie_Veg_S,1,18/11/2015,18/11/2015,18/11/2015,,9:11 pm,$12.00,$12.00,Small,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
42946,18882,Ckn_Alfredo_M,1,18/11/2015,18/11/2015,18/11/2015,,9:17 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
42947,18882,Pep_Msh_Pep_M,1,18/11/2015,18/11/2015,18/11/2015,,9:17 pm,$14.50,$14.50,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
42948,18882,Sicilian_M,2,18/11/2015,18/11/2015,18/11/2015,,9:17 pm,$16.25,$32.50,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
42949,18883,Ital_Supr_L,1,18/11/2015,18/11/2015,18/11/2015,,9:41 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
42950,18883,Veggie_Veg_L,1,18/11/2015,18/11/2015,18/11/2015,,9:41 pm,$20.25,$20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
42951,18883,Veggie_Veg_S,1,18/11/2015,18/11/2015,18/11/2015,,9:41 pm,$12.00,$12.00,Small,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
42952,18884,Calabrese_M,1,19/11/2015,19/11/2015,19/11/2015,,11:40 am,$16.25,$16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
42953,18884,Ital_Supr_M,1,19/11/2015,19/11/2015,19/11/2015,,11:40 am,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
42954,18884,Prsc_Argla_S,1,19/11/2015,19/11/2015,19/11/2015,,11:40 am,$12.50,$12.50,Small,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
42955,18884,Veggie_Veg_L,1,19/11/2015,19/11/2015,19/11/2015,,11:40 am,$20.25,$20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
42956,18885,Bbq_Ckn_L,1,19/11/2015,19/11/2015,19/11/2015,,11:51 am,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
42957,18886,Classic_Dlx_L,1,19/11/2015,19/11/2015,19/11/2015,,11:51 am,$20.50,$20.50,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
42958,18886,Hawaiian_S,1,19/11/2015,19/11/2015,19/11/2015,,11:51 am,$10.50,$10.50,Small,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
42959,18886,Spinach_Fet_M,1,19/11/2015,19/11/2015,19/11/2015,,11:51 am,$16.00,$16.00,Medium,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
42960,18887,Five_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,11:53 am,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
42961,18888,Four_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,12:03 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
42962,18889,Bbq_Ckn_S,1,19/11/2015,19/11/2015,19/11/2015,,12:10 pm,$12.75,$12.75,Small,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
42963,18889,Spin_Pesto_L,1,19/11/2015,19/11/2015,19/11/2015,,12:10 pm,$20.75,$20.75,Large,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
42964,18890,Bbq_Ckn_S,1,19/11/2015,19/11/2015,19/11/2015,,12:41 pm,$12.75,$12.75,Small,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
42965,18891,Big_Meat_S,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
42966,18891,Brie_Carre_S,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$23.65,$23.65,Small,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza
42967,18891,Classic_Dlx_S,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$12.00,$12.00,Small,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
42968,18891,Four_Cheese_L,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
42969,18891,Four_Cheese_M,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$14.75,$14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
42970,18891,Hawaiian_S,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$10.50,$10.50,Small,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
42971,18891,Mediterraneo_L,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$20.25,$20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
42972,18891,Mediterraneo_M,1,19/11/2015,19/11/2015,19/11/2015,,12:47 pm,$16.00,$16.00,Medium,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
